name,room_numbers,address,price,usable_area,gross_floor_area,url
The Trend Plaza・Block E,Low Floor・FLAT 10・2 Rooms,Tuen Mun Town Centre,"11,800",325ft²,431ft²,https://hk.centanet.com/findproperty/en/detail/The-Trend-Plaza-Block-E_CHC133?theme=rent
UPTOWN PLAZA・BLOCK 6,FLAT A・2 Rooms,Tai Po Town Centre,"14,500",465ft²,559ft²,https://hk.centanet.com/findproperty/en/detail/UPTOWN-PLAZA-BLOCK-6_AND010?theme=rent
Mount Pavilia・Tower 11,High Floor・FLAT A・2 Rooms・(2 Suites),Clear Water Bay,"80,000","1,841ft²",N/A,https://hk.centanet.com/findproperty/en/detail/Mount-Pavilia-Tower-11_MTG030?theme=rent
#Lyos・TOWER 1C,FLAT F・1 Room,Hung Shui Kiu North New Development Area,"11,000",282ft²,N/A,https://hk.centanet.com/findproperty/en/detail/%23Lyos-TOWER-1C_GAI242?theme=rent
Man Lai Court・Block 1,Low Floor・FLAT F・3 Rooms・(1 Suite),Tai Wai,"23,000",637ft²,750ft²,https://hk.centanet.com/findproperty/en/detail/Man-Lai-Court-Block-1_EAM483?theme=rent
Hong Lai Garden,Low Floor・2 Rooms,Tuen Mun Town Centre,"11,000",363ft²,486ft²,https://hk.centanet.com/findproperty/en/detail/Hong-Lai-Garden_CGU060?theme=rent
CITY ONE SHATIN・SITE 4・BLOCK 41,2 Rooms,City One Shatin,"14,500",304ft²,410ft²,https://hk.centanet.com/findproperty/en/detail/CITY-ONE-SHATIN-SITE-4-BLOCK-41_EBR584?theme=rent
Richland Garden,Middle Floor・FLAT E・2 Rooms,Tuen Mun Ferry Pier,"10,500",326ft²,467ft²,https://hk.centanet.com/findproperty/en/detail/Richland-Garden_CGG805?theme=rent
Park Nara・Tower 2,High Floor・FLAT G・3 Rooms・(1 Suite),Hung Shui Kiu North New Development Area,"16,000",693ft²,916ft²,https://hk.centanet.com/findproperty/en/detail/Park-Nara-Tower-2_CQU846?theme=rent
SUNSHINE CITY・PHASE 2・BLOCK C,2 Rooms,Ma On Shan,"15,000",321ft²,405ft²,https://hk.centanet.com/findproperty/en/detail/SUNSHINE-CITY-PHASE-2-BLOCK-C_EER644?theme=rent
Wetland Seasons Bay,Middle Floor・FLAT A・4 Rooms,Tin Shui Wai,"35,000",910ft²,N/A,https://hk.centanet.com/findproperty/en/detail/Wetland-Seasons-Bay_CXO783?theme=rent
CITY ONE SHATIN・SITE 2・BLOCK 21,2 Rooms,City One Shatin,"15,000",327ft²,395ft²,https://hk.centanet.com/findproperty/en/detail/CITY-ONE-SHATIN-SITE-2-BLOCK-21_EAY698?theme=rent
THE REACH・TOWER 9,High Floor・FLAT G・3 Rooms・(1 Suite),Yuen Long Southeast,"16,000",659ft²,899ft²,https://hk.centanet.com/findproperty/en/detail/THE-REACH-TOWER-9_CVA474?theme=rent
Richwood Park,3 Rooms,Tai Po Luxury/Mid-levels,"27,000",930ft²,"1,195ft²",https://hk.centanet.com/findproperty/en/detail/Richwood-Park_AAA728?theme=rent
THE REGENT,2 Rooms,Tai Po Luxury/Mid-levels,"20,000",527ft²,N/A,https://hk.centanet.com/findproperty/en/detail/THE-REGENT_API999?theme=rent
THE ARLES・TOWER 1,Middle Floor・FLAT F・1 Room,Fo Tan,"18,600",331ft²,N/A,https://hk.centanet.com/findproperty/en/detail/THE-ARLES-TOWER-1_AUY832?theme=rent
ONTOLO,Middle Floor・FLAT C・3 Rooms,Pak Shek Kok,"43,000","1,131ft²",N/A,https://hk.centanet.com/findproperty/en/detail/ONTOLO_AUO166?theme=rent
THE MET. ACAPPELLA・WING 1,Middle Floor・FLAT A7・1 Room,Tai Wai,"16,500",389ft²,N/A,https://hk.centanet.com/findproperty/en/detail/THE-MET--ACAPPELLA-WING-1_AUH311?theme=rent
Chi Lok Fa Yuen・Lok Hing Yuen (Block 8),Low Floor・FLAT A・2 Rooms,Chi Lok,"12,000",449ft²,517ft²,https://hk.centanet.com/findproperty/en/detail/Chi-Lok-Fa-Yuen-Lok-Hing-Yuen-(Block-8)_CGC413?theme=rent
LA COSTA・BLOCK 2,2 Rooms,Ma On Shan,"18,500",466ft²,635ft²,https://hk.centanet.com/findproperty/en/detail/LA-COSTA-BLOCK-2_EFA666?theme=rent
MONTE VISTA・BLOCK 5,Low Floor・FLAT C・3 Rooms,Wu Kai Sha,"23,000",816ft²,"1,049ft²",https://hk.centanet.com/findproperty/en/detail/MONTE-VISTA-BLOCK-5_EEM453?theme=rent
UPTOWN・TOWER 8,High Floor・FLAT E・3 Rooms,Hung Shui Kiu North New Development Area,"16,000",759ft²,994ft²,https://hk.centanet.com/findproperty/en/detail/UPTOWN-TOWER-8_CQU393?theme=rent
SERENITY PARK・PHASE 1,High Floor・1 Room,Tai Po Town Centre,"13,500",355ft²,480ft²,https://hk.centanet.com/findproperty/en/detail/SERENITY-PARK-PHASE-1_AMH921?theme=rent
VENICE GARDEN・BLOCK 2,2 Rooms,Fanling,"11,000",437ft²,585ft²,https://hk.centanet.com/findproperty/en/detail/VENICE-GARDEN-BLOCK-2_ENF708?theme=rent
Parkland Villas,Low Floor・FLAT A・2 Rooms,Siu Hong,"13,000",376ft²,548ft²,https://hk.centanet.com/findproperty/en/detail/Parkland-Villas_CEG877?theme=rent
FAIRVIEW PARK,4 Rooms,Palm Springs | Fairview,"35,000","1,245ft²","1,500ft²",https://hk.centanet.com/findproperty/en/detail/FAIRVIEW-PARK_EHD591?theme=rent
CITY ONE SHATIN・Site 4・BLOCK 37,High Floor・FLAT E・1 Room,City One Shatin,"13,500",284ft²,395ft²,https://hk.centanet.com/findproperty/en/detail/CITY-ONE-SHATIN-Site-4-BLOCK-37_EAQ859?theme=rent
Solaria・Tower 5,Middle Floor・FLAT A・2 Rooms,Pak Shek Kok,"18,000",463ft²,N/A,https://hk.centanet.com/findproperty/en/detail/Solaria-Tower-5_AUC791?theme=rent
FANLING CENTRE・Phase 1・BLOCK A,Middle Floor・FLAT 4・2 Rooms,Fanling,"10,500",368ft²,465ft²,https://hk.centanet.com/findproperty/en/detail/FANLING-CENTRE-Phase-1-BLOCK-A_ENA351?theme=rent
Kam Wah Garden・BLOCK A,High Floor・FLAT 3・2 Rooms,Tuen Mun Town Centre,"12,800",348ft²,480ft²,https://hk.centanet.com/findproperty/en/detail/Kam-Wah-Garden-BLOCK-A_CIO870?theme=rent
Mayfair By The Sea 8,Low Floor・FLAT E・3 Rooms,Pak Shek Kok,"27,000",648ft²,N/A,https://hk.centanet.com/findproperty/en/detail/Mayfair-By-The-Sea-8_AUJ356?theme=rent
Novo Land・Phase 1B・Bergen Tower 2,Low Floor・FLAT D・2 Rooms,Siu Hong,"15,800",465ft²,N/A,https://hk.centanet.com/findproperty/en/detail/Novo-Land-Phase-1B-Bergen-Tower-2_CZI068?theme=rent
CITY ONE SHATIN・Site 3・BLOCK 31,High Floor・FLAT D・2 Rooms,City One Shatin,"13,000",327ft²,395ft²,https://hk.centanet.com/findproperty/en/detail/CITY-ONE-SHATIN-Site-3-BLOCK-31_EBT901?theme=rent
CITY ONE SHATIN・SITE 4・BLOCK 37,2 Rooms,City One Shatin,"14,500",284ft²,395ft²,https://hk.centanet.com/findproperty/en/detail/CITY-ONE-SHATIN-SITE-4-BLOCK-37_ECJ847?theme=rent
Ho Shun Yee Building・Block A,High Floor・FLAT 5・Studio,Yuen Long Town Centre,"10,000",266ft²,379ft²,https://hk.centanet.com/findproperty/en/detail/Ho-Shun-Yee-Building-Block-A_COH354?theme=rent
SOLARIA・TOWER 5,Low Floor・FLAT C・2 Rooms,Pak Shek Kok,"17,000",459ft²,N/A,https://hk.centanet.com/findproperty/en/detail/SOLARIA-TOWER-5_AUC775?theme=rent
CITY ONE SHATIN・SITE 4・BLOCK 39,2 Rooms,City One Shatin,"14,000",304ft²,410ft²,https://hk.centanet.com/findproperty/en/detail/CITY-ONE-SHATIN-SITE-4-BLOCK-39_EAI040?theme=rent
Tai Po Centre,Middle Floor・2 Rooms,Tai Po Town Centre,"14,500",453ft²,575ft²,https://hk.centanet.com/findproperty/en/detail/Tai-Po-Centre_AMZ107?theme=rent
Pierhead Garden・Tower 5,High Floor・FLAT H・2 Rooms,Tuen Mun Ferry Pier,"13,800",609ft²,734ft²,https://hk.centanet.com/findproperty/en/detail/Pierhead-Garden-Tower-5_CGY609?theme=rent
The Pavilia Farm・Phase 2・Tower 5 (5A),Low Floor・FLAT A・3 Rooms,Tai Wai,"33,000",679ft²,N/A,https://hk.centanet.com/findproperty/en/detail/The-Pavilia-Farm-Phase-2-Tower-5-(5A)_AUT696?theme=rent
PARC VERSAILLES・PHASE 2,Middle Floor・FLAT D・3 Rooms,Tai Po Luxury/Mid-levels,"30,000",846ft²,998ft²,https://hk.centanet.com/findproperty/en/detail/PARC-VERSAILLES-PHASE-2_AMO520?theme=rent
Choi Po Court,Middle Floor・FLAT 10・2 Rooms,Sheung Shui,"11,500",394ft²,525ft²,https://hk.centanet.com/findproperty/en/detail/Choi-Po-Court_EOM426?theme=rent
SILICON HILL・PHASE 1・GREENWOOD TOWER 3,High Floor・2 Rooms,Pak Shek Kok,"15,700",405ft²,N/A,https://hk.centanet.com/findproperty/en/detail/SILICON-HILL-PHASE-1-GREENWOOD-TOWER-3_GCA983?theme=rent
TAI HING GARDENS・PHASE 1・BLOCK 1,3 Rooms,Tuen Mun North,"12,900",515ft²,638ft²,https://hk.centanet.com/findproperty/en/detail/TAI-HING-GARDENS-PHASE-1-BLOCK-1_CFI849?theme=rent
The Mediterranean・Tower 5,Low Floor・2 Rooms,Tai Mong Tsai,"22,000",717ft²,N/A,https://hk.centanet.com/findproperty/en/detail/The-Mediterranean-Tower-5_MTE154?theme=rent
CENTRA HORIZON・TOWER 7,2 Rooms,Pak Shek Kok,"25,000",582ft²,N/A,https://hk.centanet.com/findproperty/en/detail/CENTRA-HORIZON-TOWER-7_AUL035?theme=rent
Avon Park・Block 6,High Floor・FLAT B・3 Rooms,Fanling,"11,000",491ft²,640ft²,https://hk.centanet.com/findproperty/en/detail/Avon-Park-Block-6_ENA846?theme=rent
PROVIDENCE BAY,High Floor・3 Rooms,Pak Shek Kok,"35,000","1,167ft²","1,508ft²",https://hk.centanet.com/findproperty/en/detail/PROVIDENCE-BAY_ASJ245?theme=rent
NOVO LAND・NOVO LAND,Low Floor・FLAT A2・3 Rooms,Siu Hong,"21,000",590ft²,N/A,https://hk.centanet.com/findproperty/en/detail/NOVO-LAND-NOVO-LAND_CZG818?theme=rent
Parkland Villas・Block 2,Low Floor・FLAT E・2 Rooms,Siu Hong,"10,800",389ft²,572ft²,https://hk.centanet.com/findproperty/en/detail/Parkland-Villas-Block-2_CFK228?theme=rent
SHATINPARK・STAGE 3・IRIS GARDEN (BLOCK C),High Floor・FLAT B・2 Rooms,Sha Tin,"13,000",268ft²,417ft²,https://hk.centanet.com/findproperty/en/detail/SHATINPARK-STAGE-3-IRIS-GARDEN-(BLOCK-C)_EBW165?theme=rent
Rhine Court・Block B,High Floor・FLAT 3・4 Rooms,Mid-Levels West,"43,000","1,073ft²","1,238ft²",https://hk.centanet.com/findproperty/en/detail/Rhine-Court-Block-B_LBJ037?theme=rent
The Trend Plaza,1 Room,Tuen Mun Town Centre,"11,000",325ft²,N/A,https://hk.centanet.com/findproperty/en/detail/The-Trend-Plaza_CGO172?theme=rent
KINGSWOOD VILLAS・Phase 5 Lynwood Court・BLOCK 3,Middle Floor・FLAT E・2 Rooms,Tin Shui Wai,"10,500",446ft²,581ft²,https://hk.centanet.com/findproperty/en/detail/KINGSWOOD-VILLAS-Phase-5-Lynwood-Court-BLOCK-3_CJP609?theme=rent
NEW TOWN PLAZA・Phase 3・PITTOSPORUM COURT (BLOCK 1),High Floor・FLAT A・3 Rooms,Sha Tin,"34,000",876ft²,"1,020ft²",https://hk.centanet.com/findproperty/en/detail/NEW-TOWN-PLAZA-Phase-3-PITTOSPORUM-COURT-(BLOCK-1)_EAJ620?theme=rent
LUCKY PLAZA・CHUNG LAM COURT (BLOCK B1),2 Rooms,Sha Tin,"17,500",443ft²,570ft²,https://hk.centanet.com/findproperty/en/detail/LUCKY-PLAZA-CHUNG-LAM-COURT-(BLOCK-B1)_EAT154?theme=rent
#Lyos・Tower 1B,FLAT E・1 Room・(1 Suite),Hung Shui Kiu North New Development Area,"12,800",282ft²,N/A,https://hk.centanet.com/findproperty/en/detail/%23Lyos-Tower-1B_GAI137?theme=rent
DAWNING VIEWS・BLOCK 7,2 Rooms,Fanling,"12,500",384ft²,532ft²,https://hk.centanet.com/findproperty/en/detail/DAWNING-VIEWS-BLOCK-7_ENB402?theme=rent
VILLA TIARA・BLOCK 1,Low Floor・2 Rooms,Tuen Mun Town Centre,"12,000",526ft²,618ft²,https://hk.centanet.com/findproperty/en/detail/VILLA-TIARA-BLOCK-1_CFM325?theme=rent
FULL SCENE GARDEN,Middle Floor・2 Rooms,Tai Po Town Centre,"12,900",431ft²,593ft²,https://hk.centanet.com/findproperty/en/detail/FULL-SCENE-GARDEN_AMC535?theme=rent
JUBILEE GARDEN・BLOCK 7,2 Rooms,Fo Tan,"19,800",510ft²,653ft²,https://hk.centanet.com/findproperty/en/detail/JUBILEE-GARDEN-BLOCK-7_EBE556?theme=rent
SILICON HILL・PHASE 1,Middle Floor・2 Rooms,Pak Shek Kok,"17,500",448ft²,N/A,https://hk.centanet.com/findproperty/en/detail/SILICON-HILL-PHASE-1_GCB100?theme=rent
TAI HING GARDENS,Middle Floor・2 Rooms,Tuen Mun North,"10,000",394ft²,N/A,https://hk.centanet.com/findproperty/en/detail/TAI-HING-GARDENS_CGY580?theme=rent
THE REGENT,High Floor・2 Rooms,Tai Po Luxury/Mid-levels,"18,050",509ft²,N/A,https://hk.centanet.com/findproperty/en/detail/THE-REGENT_APJ512?theme=rent
Grand Promenade・TOWER 2,Middle Floor・FLAT A・3 Rooms・(1 Suite),Sai Wan Ho,"34,000",662ft²,911ft²,https://hk.centanet.com/findproperty/en/detail/Grand-Promenade-TOWER-2_DTA071?theme=rent
CITY ONE SHATIN・SITE 4・BLOCK 41,2 Rooms,City One Shatin,"14,000",304ft²,410ft²,https://hk.centanet.com/findproperty/en/detail/CITY-ONE-SHATIN-SITE-4-BLOCK-41_EAN990?theme=rent
Mont Vert・Phase 2,Middle Floor・3 Rooms,Tai Po Town Centre,"24,000",778ft²,N/A,https://hk.centanet.com/findproperty/en/detail/Mont-Vert-Phase-2_ASS828?theme=rent
THE PAVILIA FARM・PHASE 1・TOWER 2 (2A),High Floor・FLAT D・1 Room,Tai Wai,"19,000",350ft²,N/A,https://hk.centanet.com/findproperty/en/detail/THE-PAVILIA-FARM-PHASE-1-TOWER-2-(2A)_AUU681?theme=rent
RICH VIEW TERRACE,High Floor・FLAT C・1 Room,Sheung Wan,"29,000",393ft²,545ft²,https://hk.centanet.com/findproperty/en/detail/RICH-VIEW-TERRACE_LCN223?theme=rent
Yuk Po Court・Hon Wu House (Block D),High Floor・FLAT 7・2 Rooms,Sheung Shui,"13,000",546ft²,670ft²,https://hk.centanet.com/findproperty/en/detail/Yuk-Po-Court-Hon-Wu-House-(Block-D)_ENO712?theme=rent
Beneville・Block 1,Middle Floor・FLAT E・2 Rooms,Siu Hong,"14,800",428ft²,577ft²,https://hk.centanet.com/findproperty/en/detail/Beneville-Block-1_CIA269?theme=rent
Century Gateway・Phase 2,Low Floor・2 Rooms,Tuen Mun Town Centre,"17,000",510ft²,N/A,https://hk.centanet.com/findproperty/en/detail/Century-Gateway-Phase-2_CWJ812?theme=rent
Siu Hei Court・Lok Hei House (Block E),Middle Floor・FLAT 4・2 Rooms,Tuen Mun Ferry Pier,"9,300",363ft²,495ft²,https://hk.centanet.com/findproperty/en/detail/Siu-Hei-Court-Lok-Hei-House-(Block-E)_CFN668?theme=rent
THE TREND PLAZA・BLOCK A,2 Rooms,Tuen Mun Town Centre,"13,000",409ft²,516ft²,https://hk.centanet.com/findproperty/en/detail/THE-TREND-PLAZA-BLOCK-A_CGN629?theme=rent
FAIRVIEW PARK,3 Rooms,Palm Springs | Fairview,"25,000",848ft²,850ft²,https://hk.centanet.com/findproperty/en/detail/FAIRVIEW-PARK_EHD220?theme=rent
SILICON HILL・PHASE 1・GREENWOOD TOWER 2,Middle Floor・1 Room,Pak Shek Kok,"16,500",376ft²,N/A,https://hk.centanet.com/findproperty/en/detail/SILICON-HILL-PHASE-1-GREENWOOD-TOWER-2_GCB241?theme=rent
MAYFAIR BY THE SEA・I,Low Floor・FLAT A・4 Rooms・(2 Suites),Pak Shek Kok,"38,000","1,229ft²",N/A,https://hk.centanet.com/findproperty/en/detail/MAYFAIR-BY-THE-SEA-I_ASP800?theme=rent
EL FUTURO・TOWER 2,High Floor・FLAT F・2 Rooms,Kau To Shan,"19,000",483ft²,N/A,https://hk.centanet.com/findproperty/en/detail/EL-FUTURO-TOWER-2_AUU895?theme=rent
Richland Garden・Block 2,Low Floor・FLAT E・2 Rooms,Tuen Mun Ferry Pier,"10,000",326ft²,467ft²,https://hk.centanet.com/findproperty/en/detail/Richland-Garden-Block-2_CFJ424?theme=rent
PEAK ONE・PHASE 2  SKY ONE・SKY ONE,FLAT C08・Studio,Sha Tin,"14,500",320ft²,401ft²,https://hk.centanet.com/findproperty/en/detail/PEAK-ONE-PHASE-2--SKY-ONE-SKY-ONE_ASD714?theme=rent
REGENCY BAY・Phase 1・TOWER 2,High Floor・1 Room,Tuen Mun South,"13,000",314ft²,N/A,https://hk.centanet.com/findproperty/en/detail/REGENCY-BAY-Phase-1-TOWER-2_CZF407?theme=rent
SILICON HILL・PHASE 1・GREENWOOD TOWER 2,Studio,Pak Shek Kok,"12,000",217ft²,N/A,https://hk.centanet.com/findproperty/en/detail/SILICON-HILL-PHASE-1-GREENWOOD-TOWER-2_GCB203?theme=rent
SOLARIA・TOWER 7,FLAT E・2 Rooms,Pak Shek Kok,"15,800",457ft²,N/A,https://hk.centanet.com/findproperty/en/detail/SOLARIA-TOWER-7_AUC534?theme=rent
PROVIDENCE BAY・PHASE 3 THE GRACES,3 Rooms,Pak Shek Kok,"43,000","1,244ft²","1,608ft²",https://hk.centanet.com/findproperty/en/detail/PROVIDENCE-BAY-PHASE-3-THE-GRACES_ASN435?theme=rent
MADISON PARK,Middle Floor・FLAT E・1 Room,Cheung Sha Wan,"15,000",301ft²,N/A,https://hk.centanet.com/findproperty/en/detail/MADISON-PARK_MXJ172?theme=rent
Miami Beach Towers・TOWER 2,High Floor・FLAT F・2 Rooms,Tuen Mun Ferry Pier,"11,000",442ft²,578ft²,https://hk.centanet.com/findproperty/en/detail/Miami-Beach-Towers-TOWER-2_CEU263?theme=rent
TAK NGA COURT,Low Floor・FLAT 20・3 Rooms,Tai Po Town Centre,"15,800",447ft²,587ft²,https://hk.centanet.com/findproperty/en/detail/TAK-NGA-COURT_ANB810?theme=rent
CITY ONE SHATIN・SITE 5・BLOCK 51,2 Rooms,City One Shatin,"13,000",284ft²,395ft²,https://hk.centanet.com/findproperty/en/detail/CITY-ONE-SHATIN-SITE-5-BLOCK-51_EAS356?theme=rent
Florient Rise・Tower 2,Middle Floor・FLAT B・3 Rooms,Olympic Station,"40,000",792ft²,"1,080ft²",https://hk.centanet.com/findproperty/en/detail/Florient-Rise-Tower-2_SYG014?theme=rent
Fairview Park,House・3 Rooms,Palm Springs | Fairview,"24,000",891ft²,"1,150ft²",https://hk.centanet.com/findproperty/en/detail/Fairview-Park_EHD152?theme=rent
The Southside・Phase 2 La Marina・Tower 1 (1A),Middle Floor・FLAT E・2 Rooms,Wong Chuk Hang,"27,000",496ft²,N/A,https://hk.centanet.com/findproperty/en/detail/The-Southside-Phase-2-La-Marina-Tower-1-(1A)_TOD362?theme=rent
IMPERIAL CULLINAN・TOWER 8,FLAT A・3 Rooms,Olympic Station,"75,000","1,225ft²","1,538ft²",https://hk.centanet.com/findproperty/en/detail/IMPERIAL-CULLINAN-TOWER-8_UAC666?theme=rent
BAYCREST・BLOCK 4,FLAT F・2 Rooms,Ma On Shan,"20,000",586ft²,790ft²,https://hk.centanet.com/findproperty/en/detail/BAYCREST-BLOCK-4_EEX802?theme=rent
The Paragon,Low Floor・FLAT E・1 Room,Tai Po Luxury/Mid-levels,"14,000",454ft²,503ft²,https://hk.centanet.com/findproperty/en/detail/The-Paragon_ANE828?theme=rent
PALM SPRINGS,3 Rooms,Palm Springs | Fairview,"25,000","1,016ft²","1,463ft²",https://hk.centanet.com/findproperty/en/detail/PALM-SPRINGS_EJA714?theme=rent
Waldorf Garden・Block 2,High Floor・FLAT B・2 Rooms,Tuen Mun Town Centre,"11,500",412ft²,508ft²,https://hk.centanet.com/findproperty/en/detail/Waldorf-Garden-Block-2_CFX450?theme=rent
THE REGENT・TOWER 13,2 Rooms,Tai Po Luxury/Mid-levels,"21,800",524ft²,N/A,https://hk.centanet.com/findproperty/en/detail/THE-REGENT-TOWER-13_APJ515?theme=rent
FAIRVIEW PARK,House・3 Rooms,Palm Springs | Fairview,"28,000",848ft²,850ft²,https://hk.centanet.com/findproperty/en/detail/FAIRVIEW-PARK_EHB189?theme=rent
WAH HOI MANSION・BLOCK B,3 Rooms,North Point,"25,000",674ft²,850ft²,https://hk.centanet.com/findproperty/en/detail/WAH-HOI-MANSION-BLOCK-B_DPD367?theme=rent
Tai Po Plaza,Middle Floor・2 Rooms,Tai Po Town Centre,"12,400",388ft²,465ft²,https://hk.centanet.com/findproperty/en/detail/Tai-Po-Plaza_ANA450?theme=rent
2GETHER,Low Floor・Studio,Tuen Mun Ferry Pier,"9,800",273ft²,N/A,https://hk.centanet.com/findproperty/en/detail/2GETHER_CZB510?theme=rent
Siu Shan Court・CHEUNG KING HOUSE (BLOCK B),Middle Floor・2 Rooms,Tuen Mun Ferry Pier,"12,500",546ft²,670ft²,https://hk.centanet.com/findproperty/en/detail/Siu-Shan-Court-CHEUNG-KING-HOUSE-(BLOCK-B)_CGK066?theme=rent
FANLING CENTRE・Phase 1・BLOCK A,Low Floor・FLAT 2・3 Rooms,Fanling,"14,800",535ft²,685ft²,https://hk.centanet.com/findproperty/en/detail/FANLING-CENTRE-Phase-1-BLOCK-A_ENS815?theme=rent
ROYAL ASCOT・Phase 1・BLOCK 5,Middle Floor・FLAT C・2 Rooms,Fo Tan,"22,000",594ft²,715ft²,https://hk.centanet.com/findproperty/en/detail/ROYAL-ASCOT-Phase-1-BLOCK-5_AKB114?theme=rent
Discovery Bay・Ph 3-Hillgrove Village,Middle Floor・FLAT F・2 Rooms・(1 Suite),Discovery Bay,"26,000",776ft²,N/A,https://hk.centanet.com/findproperty/en/detail/Discovery-Bay-Ph-3-Hillgrove-Village_LFC622?theme=rent
THE HORIZON・COURT B TOWER 1,Low Floor・FLAT D・3 Rooms,Pak Shek Kok,"35,000",759ft²,N/A,https://hk.centanet.com/findproperty/en/detail/THE-HORIZON-COURT-B-TOWER-1_AUI199?theme=rent
NO. 63 POK FU LAM ROAD・TOWER 1 (AMBER HOUSE),1 Room,Mid-Levels West,"21,000",269ft²,N/A,https://hk.centanet.com/findproperty/en/detail/NO--63-POK-FU-LAM-ROAD-TOWER-1-(AMBER-HOUSE)_LJC418?theme=rent
Uptown・Tower 6,High Floor・FLAT D・2 Rooms,Hung Shui Kiu North New Development Area,"13,500",526ft²,692ft²,https://hk.centanet.com/findproperty/en/detail/Uptown-Tower-6_CQU109?theme=rent
The Reach・TOWER 7,High Floor・FLAT G・2 Rooms,Yuen Long Southeast,"13,000",439ft²,597ft²,https://hk.centanet.com/findproperty/en/detail/The-Reach-TOWER-7_CVA244?theme=rent
THE SOUTHSIDE・PHASE 1 SOUTHLAND・TOWER 1 (1A),1 Room,Wong Chuk Hang,"21,000",383ft²,N/A,https://hk.centanet.com/findproperty/en/detail/THE-SOUTHSIDE-PHASE-1-SOUTHLAND-TOWER-1-(1A)_TOD024?theme=rent
Century Gateway・Phase 2・Tower 6,Low Floor・FLAT G・2 Rooms,Tuen Mun Town Centre,"16,500",483ft²,N/A,https://hk.centanet.com/findproperty/en/detail/Century-Gateway-Phase-2-Tower-6_CWJ693?theme=rent
MAYFAIR BY THE SEA・II・TOWER 12,Middle Floor・3 Rooms,Pak Shek Kok,"29,000",800ft²,N/A,https://hk.centanet.com/findproperty/en/detail/MAYFAIR-BY-THE-SEA-II-TOWER-12_ASQ198?theme=rent
TAI HING GARDENS・PHASE 1・BLOCK 4,2 Rooms,Tuen Mun North,"11,000",394ft²,500ft²,https://hk.centanet.com/findproperty/en/detail/TAI-HING-GARDENS-PHASE-1-BLOCK-4_CER667?theme=rent
MONT VERT・Phase 2,High Floor・3 Rooms,Tai Po Town Centre,"20,000",822ft²,N/A,https://hk.centanet.com/findproperty/en/detail/MONT-VERT-Phase-2_ASS967?theme=rent
WAI WAH CENTRE・BLOCK 1,2 Rooms,Sha Tin,"13,800",358ft²,483ft²,https://hk.centanet.com/findproperty/en/detail/WAI-WAH-CENTRE-BLOCK-1_EBN117?theme=rent
FESTIVAL CITY・PHASE 2・TOWER 3,3 Rooms,Tai Wai,"28,000",678ft²,902ft²,https://hk.centanet.com/findproperty/en/detail/FESTIVAL-CITY-PHASE-2-TOWER-3_ASI286?theme=rent
Dragons Range・Court C Tower 3,High Floor・FLAT C・4 Rooms,Kau To Shan,"59,500","1,926ft²",N/A,https://hk.centanet.com/findproperty/en/detail/Dragons-Range-Court-C-Tower-3_ASU163?theme=rent
SHATIN CENTRE・ON NING BUILDING (BLOCK E),Middle Floor・FLAT C・2 Rooms,Sha Tin,"15,000",347ft²,452ft²,https://hk.centanet.com/findproperty/en/detail/SHATIN-CENTRE-ON-NING-BUILDING-(BLOCK-E)_EAZ095?theme=rent
PRIMA VILLA・BLOCK 5,2 Rooms,Siu Lek Yuen,"17,500",396ft²,529ft²,https://hk.centanet.com/findproperty/en/detail/PRIMA-VILLA-BLOCK-5_EBG769?theme=rent
ST MARTIN・PHASE 2・TOWER 8,Middle Floor・FLAT A1・2 Rooms,Pak Shek Kok,"19,000",460ft²,N/A,https://hk.centanet.com/findproperty/en/detail/ST-MARTIN-PHASE-2-TOWER-8_AUG311?theme=rent
No. 63 Pok Fu Lam Road・Tower 1 (Amber House),High Floor・FLAT D・1 Room,Mid-Levels West,"20,000",269ft²,N/A,https://hk.centanet.com/findproperty/en/detail/No--63-Pok-Fu-Lam-Road-Tower-1-(Amber-House)_LJC474?theme=rent
PEAK ONE・Phase 1・BLOCK 5,High Floor・FLAT A・3 Rooms,Sha Tin,"38,000","1,084ft²",N/A,https://hk.centanet.com/findproperty/en/detail/PEAK-ONE-Phase-1-BLOCK-5_ASC736?theme=rent
THE PAVILIA FARM・PHASE 1・TOWER 2 (2A),High Floor・3 Rooms,Tai Wai,"38,000",755ft²,N/A,https://hk.centanet.com/findproperty/en/detail/THE-PAVILIA-FARM-PHASE-1-TOWER-2-(2A)_AUU615?theme=rent
La Aldea・TOWER 1,FLAT D・Studio,Ping Shan,"9,500",277ft²,N/A,https://hk.centanet.com/findproperty/en/detail/La-Aldea-TOWER-1_GAH850?theme=rent
